# System Information
# OS                       : Linux
# OS Version               : #45~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Wed Sep 11 15:25:05 UTC 2
# Architecture             : x86_64
# Python Version           : 3.10.12
# Processor                : x86_64
# Node Name                : simple_string_rtt
# Start Time               : 2024-10-03 10:47:32
#
# Computed Statistics
# Run latency_plotter.py to compute statistics
#
# Computed Statistics
# Total Packets Sent            : 1000
# Packets Received              : 1000
# Packets Lost                  : 0
# Packet Loss Percentage        : 0.00%
# Average RTT                   : 0.09291664475599143
# Median RTT                    : 0.07263594749997535
# RTT Range                     : 0.3096274780000385
# Standard Deviation of RTT     : 0.06738344990941367
# Variance of RTT               : 0.004540529321694461
# Packets Under Threshold       : 31
# Packets Over Threshold        : 969
# % Under Threshold             : 3.10%
# % Over Threshold              : 96.90%
# Threshold RTT                    : 0.02 s
# Test Duration                   : 0:04:09
#
message_id,send_time,receive_time,rtt,status
0,3661.411184148,3661.448072126,0.0368879780003226,received
1,3661.661124723,3661.762064523,0.1009398000001056,received
2,3661.911314103,3661.964155007,0.0528409039998223,received
3,3662.161198871,3662.273473979,0.1122751079997215,received
4,3662.411167097,3662.495094045,0.083926947999771,received
5,3662.661188603,3662.749647804,0.0884592009997504,received
6,3662.911133604,3662.997327448,0.0861938439998084,received
7,3663.161214313,3663.414881314,0.2536670009999398,received
8,3663.411231084,3663.48892362,0.0776925360000859,received
9,3663.661270736,3663.724902267,0.0636315309998281,received
10,3663.911272501,3663.949352193,0.0380796919998829,received
11,3664.161158158,3664.426774949,0.2656167909999567,received
12,3664.41111333,3664.48724808,0.0761347500001647,received
13,3664.661267381,3664.739073465,0.0778060839998033,received
14,3664.911181269,3665.151681479,0.2405002100003912,received
15,3665.161162458,3665.283548807,0.122386348999953,received
16,3665.411193865,3665.440980423,0.0297865580000689,received
17,3665.661148357,3665.700228195,0.0390798379999068,received
18,3665.911297782,3665.972272307,0.0609745249998923,received
19,3666.16129709,3666.274924581,0.1136274909999883,received
20,3666.411178692,3666.449952782,0.0387740900000608,received
21,3666.661147838,3666.69766278,0.0365149419999397,received
22,3666.911283881,3666.974150983,0.0628671019999274,received
23,3667.161294723,3667.211997893,0.050703169999906,received
24,3667.411304922,3667.50934541,0.0980404880001515,received
25,3667.661307364,3667.701719179,0.0404118149999703,received
26,3667.911238533,3668.00964714,0.0984086070002376,received
27,3668.161257192,3668.188155802,0.0268986099999892,received
28,3668.411230969,3668.440748605,0.0295176360000368,received
29,3668.661182801,3668.713806913,0.0526241120001031,received
30,3668.91126078,3668.94946233,0.0382015500003944,received
31,3669.161185829,3669.248150629,0.0869648000002598,received
32,3669.411252632,3669.548104264,0.1368516319998889,received
33,3669.661265195,3669.712557192,0.0512919970001348,received
34,3669.911257367,3669.954239611,0.0429822440000862,received
35,3670.161384712,3670.25779832,0.0964136079996933,received
36,3670.411268923,3670.462565756,0.0512968329999239,received
37,3670.661314641,3670.689484811,0.0281701700000667,received
38,3670.911257589,3671.006792211,0.0955346220002866,received
39,3671.161261627,3671.308153454,0.1468918270002177,received
40,3671.41124735,3671.438942747,0.0276953970001159,received
41,3671.661166393,3671.889839976,0.2286735830002726,received
42,3671.91125798,3671.976111147,0.0648531670003649,received
43,3672.161277417,3672.214254742,0.0529773250000289,received
44,3672.41127946,3672.532952137,0.1216726769998786,received
45,3672.661272298,3672.688842582,0.0275702839999212,received
46,3672.911101484,3673.149887188,0.238785703999838,received
47,3673.161181649,3673.236908897,0.075727248000021,received
48,3673.411271627,3673.633288095,0.2220164679997651,received
49,3673.661247019,3673.689188673,0.0279416540001875,received
50,3673.911357177,3673.953724962,0.0423677849998966,received
51,3674.161174883,3674.259634505,0.0984596220000639,received
52,3674.411142393,3674.439949616,0.028807223000058,received
53,3674.6612919,3674.772443658,0.1111517580002328,received
54,3674.911377704,3674.951899993,0.0405222889999095,received
55,3675.161381565,3675.381203491,0.2198219260003497,received
56,3675.41135754,3675.474205428,0.062847887999851,received
57,3675.661273307,3675.717166244,0.0558929369999532,received
58,3675.911333014,3675.987854064,0.0765210500003377,received
59,3676.161288736,3676.205205527,0.0439167909999014,received
60,3676.411372692,3676.609219756,0.1978470640001433,received
61,3676.661331089,3676.798519202,0.1371881129998655,received
62,3676.911277888,3677.021495547,0.1102176590002272,received
63,3677.161346249,3677.216436732,0.0550904830001854,received
64,3677.411332474,3677.436416188,0.0250837139997202,received
65,3677.661276091,3677.711697813,0.0504217219995553,received
66,3677.911387561,3677.929642167,0.0182546060000277,received
67,3678.161317329,3678.23939938,0.0780820509999102,received
68,3678.411373205,3678.438915066,0.0275418609999178,received
69,3678.661385213,3678.763155279,0.1017700659999718,received
70,3678.911381244,3678.975416653,0.0640354090000983,received
71,3679.161370186,3679.408545363,0.2471751769999173,received
72,3679.411088308,3679.473599433,0.0625111249996734,received
73,3679.661343283,3679.882399981,0.2210566980002113,received
74,3679.911348949,3679.974257782,0.062908833000165,received
75,3680.161353536,3680.322053733,0.1607001969996417,received
76,3680.411141954,3680.440386344,0.0292443900002581,received
77,3680.661355554,3680.714406672,0.0530511180004396,received
78,3680.911283372,3681.012175449,0.1008920770000258,received
79,3681.161261863,3681.248152642,0.0868907789999866,received
80,3681.411249484,3681.546968011,0.1357185269998808,received
81,3681.661261461,3681.689716878,0.0284554170002593,received
82,3681.911330764,3682.134411231,0.2230804669998178,received
83,3682.161351366,3682.224353852,0.0630024860001867,received
84,3682.411242878,3682.641782515,0.2305396370002199,received
85,3682.661313762,3682.785471918,0.1241581559997939,received
86,3682.911393357,3682.939673792,0.0282804349999423,received
87,3683.161413534,3683.283774238,0.1223607040001297,received
88,3683.411416188,3683.476142542,0.0647263539999585,received
89,3683.661280454,3683.8990817,0.2378012459998899,received
90,3683.911303428,3684.035664976,0.1243615480002517,received
91,3684.161149787,3684.188428843,0.0272790560002249,received
92,3684.411162549,3684.488289845,0.0771272960000715,received
93,3684.661238235,3684.702229903,0.0409916680000606,received
94,3684.91118524,3685.008979865,0.0977946250000059,received
95,3685.161337893,3685.213511029,0.0521731359999648,received
96,3685.411388158,3685.522349549,0.1109613909998188,received
97,3685.661262476,3685.72415556,0.0628930839998247,received
98,3685.911385426,3686.130879434,0.2194940079998559,received
99,3686.161324575,3686.223978073,0.0626534980001451,received
100,3686.411170724,3686.713926471,0.3027557469999919,received
101,3686.661444998,3686.725403598,0.0639585999997507,received
102,3686.911249808,3686.938879889,0.0276300810000975,received
103,3687.16127073,3687.260193566,0.0989228359999288,received
104,3687.411399927,3687.48789004,0.0764901130000907,received
105,3687.661170789,3687.689190752,0.0280199629996786,received
106,3687.911228737,3687.973668695,0.0624399580001409,received
107,3688.161209935,3688.188272904,0.0270629689998713,received
108,3688.411072662,3688.474666482,0.0635938199998236,received
