# System Information
# OS                       : Linux
# OS Version               : #40~22.04.3-Ubuntu SMP PREEMPT_DYNAMIC Tue Jul 30 17:30:19 UTC 2
# Architecture             : x86_64
# Python Version           : 3.10.12
# Processor                : x86_64
# Node Name                : increasing_payload_rtt
# Start Time               : 2024-09-18 11:02:45
#
# Computed Statistics
# Run latency_plotter.py to compute statistics
#
message_id,send_time,receive_time,rtt,status
0,8311.630601534,8311.63530353,0.004701996000221698,received
1,8311.880548432,8311.890972528,0.010424095999042038,received
2,8312.130533816,8312.136793928,0.006260112000745721,received
3,8312.380508338,8312.390766991,0.01025865300107398,received
4,8312.630532791,8312.635436809,0.004904018000161159,received
5,8312.880503252,8312.891644644,0.011141392000354244,received
6,8313.130583512,8313.13817296,0.007589447999635013,received
7,8313.380640492,8313.386538733,0.005898241000977578,received
8,8313.630537294,8313.640081779,0.00954448499942373,received
9,8313.880534813,8313.885924442,0.005389628999182605,received
10,8314.130581064,8314.134290977,0.0037099129986017942,received
11,8314.380505344,8314.388329113,0.007823769001333858,received
12,8314.630563026,8314.636047515,0.005484489000082249,received
13,8314.880710186,8314.889099096,0.008388910000576288,received
14,8315.130598048,8315.133091263,0.0024932150008680765,received
15,8315.38058353,8315.392102571,0.011519040999701247,received
16,8315.630536984,8315.635242444,0.004705459999968298,received
17,8315.880571896,8315.890108142,0.009536246001516702,received
18,8316.130574202,8316.138808383,0.008234181001171237,received
19,8316.380523908,8316.384025856,0.003501948000121047,received
20,8316.630560306,8316.637423344,0.006863038001029054,received
21,8316.880529103,8316.888151843,0.007622740000442718,received
22,8317.130518296,8317.132392508,0.0018742119991657091,received
23,8317.380499227,8317.39039641,0.009897183001157828,received
24,8317.630504483,8317.643667896,0.013163412999347202,received
25,8317.880609838,8317.888814833,0.008204995001506177,received
26,8318.13054243,8318.133229245,0.0026868149998335866,received
27,8318.380561393,8318.38787917,0.007317777000935166,received
28,8318.630569839,8318.633269306,0.002699466998819844,received
29,8318.88056767,8318.88943417,0.008866500000294764,received
30,8319.130500411,8319.134354743,0.0038543320006283466,received
31,8319.380596516,8319.391478628,0.010882111999308108,received
32,8319.630561271,8319.638955688,0.00839441700009047,received
33,8319.880519885,8319.885009406,0.0044895209994137986,received
34,8320.13053858,8320.138067984,0.0075294039997970685,received
35,8320.380537938,8320.384999664,0.0044617260009545134,received
36,8320.6305804,8320.641037057,0.010456656998940161,received
37,8320.880562398,8320.884283869,0.003721470999153098,received
38,8321.130545421,8321.145493506,0.014948084999559796,received
39,8321.380537888,8321.386003416,0.005465528000058839,received
40,8321.630545714,8321.640265423,0.009719708999909926,received
41,8321.880555228,8321.887154505,0.006599277001441806,received
42,8322.130534431,8322.142248645,0.011714213998857304,received
43,8322.380558773,8322.387742502,0.00718372899973474,received
