# System Information
# OS                       : Linux
# OS Version               : #40~22.04.3-Ubuntu SMP PREEMPT_DYNAMIC Tue Jul 30 17:30:19 UTC 2
# Architecture             : x86_64
# Python Version           : 3.10.12
# Processor                : x86_64
# Node Name                : simple_string_rtt
# Start Time               : 2024-09-18 09:58:09
#
# Computed Statistics
# Run latency_plotter.py to compute statistics
#
# Computed Statistics
# Total Packets Sent            : 1000
# Packets Received              : 1000
# Packets Lost                  : 0
# Packet Loss Percentage        : 0.00%
# Average RTT                   : 0.0018013460890123913
# Median RTT                    : 0.00169662250027605
# RTT Range                     : 0.047865104000266
# Standard Deviation of RTT     : 0.0021383891998902026
# Variance of RTT               : 4.572708370207061e-06
# Packets Under Threshold       : 998
# Packets Over Threshold        : 2
# % Under Threshold             : 99.80%
# % Over Threshold              : 0.20%
# Threshold RTT                    : 0.02 s
# Test Duration                   : 0:04:09
#
message_id,send_time,receive_time,rtt,status
0,4435.537964587,4435.53990809,0.001943502999893,received
1,4435.787992179,4435.789658127,0.0016659479997542,received
2,4436.037990149,4436.038786439,0.0007962900008351,received
3,4436.287963193,4436.288645293,0.0006820999997216,received
4,4436.537994205,4436.539159761,0.0011655559992505,received
5,4436.788035749,4436.79014562,0.0021098709994475,received
6,4437.037979357,4437.038755878,0.0007765210002617,received
7,4437.287967124,4437.290531829,0.0025647050006227,received
8,4437.53799542,4437.539661992,0.0016665720004311,received
9,4437.787921491,4437.790599083,0.0026775920005093,received
10,4438.037976641,4438.040240524,0.0022638830005234,received
11,4438.287921494,4438.290074894,0.00215339999977,received
12,4438.537963948,4438.539619516,0.0016555680003875,received
13,4438.787983738,4438.789684802,0.0017010640003718,received
14,4439.03814273,4439.039578208,0.0014354780005305,received
15,4439.287944179,4439.290304566,0.0023603869994985,received
16,4439.537958763,4439.539578229,0.0016194660001929,received
17,4439.787939002,4439.789691027,0.0017520250003144,received
18,4440.037931511,4440.039149661,0.0012181499996586,received
19,4440.287945862,4440.290072988,0.0021271260002322,received
20,4440.537942042,4440.538862425,0.0009203829995385,received
21,4440.788025396,4440.788880164,0.0008547679999537,received
22,4441.037959845,4441.04065315,0.0026933050003208,received
23,4441.287892013,4441.289214638,0.0013226250002844,received
24,4441.537996043,4441.540360929,0.0023648859996683,received
25,4441.787943892,4441.790730829,0.0027869369996551,received
26,4442.037987254,4442.038724985,0.0007377310002993,received
27,4442.28794187,4442.28867668,0.0007348099998125,received
28,4442.537938055,4442.540630458,0.0026924029998554,received
29,4442.787948849,4442.788953602,0.0010047530004158,received
30,4443.037941687,4443.040543258,0.0026015710000137,received
31,4443.287970083,4443.289670069,0.0016999859999486,received
32,4443.537965368,4443.540131878,0.0021665099993697,received
33,4443.787938135,4443.789297845,0.0013597099996331,received
34,4444.03799764,4444.04015865,0.0021610100002362,received
35,4444.287979194,4444.29030573,0.0023265359996003,received
36,4444.537987037,4444.539963112,0.0019760750001296,received
37,4444.787936057,4444.789759521,0.0018234640001537,received
38,4445.037935406,4445.039136032,0.0012006260003545,received
39,4445.287990869,4445.289635858,0.0016449889999421,received
40,4445.537928649,4445.539033258,0.0011046090003219,received
41,4445.787985013,4445.790583838,0.00259882499995,received
42,4446.037986641,4446.039782327,0.0017956859992409,received
