# System Information
# OS                       : Linux
# OS Version               : #45~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Wed Sep 11 15:25:05 UTC 2
# Architecture             : x86_64
# Python Version           : 3.10.12
# Processor                : x86_64
# Node Name                : increasing_payload_rtt
# Start Time               : 2024-10-02 17:03:17
#
# Computed Statistics
# Total Packets Sent       : 1000
# Packets Received         : 1000
# Packets Lost             : 0
# Packet Loss Percentage   : 0.00%
# Average RTT              : 0.00905531 s
# Median RTT               : 0.00714307 s
# RTT Range                : 0.02197135 s
# Standard Deviation of RTT: 0.00505236 s
# Variance of RTT          : 0.00002553 s
# Packets Under Threshold  : 980
# Packets Over Threshold   : 20
# Threshold RTT            : 0.02 s
# Test Duration            : 0:04:09
#
# Run latency_plotter.py to compute statistics
#
message_id,send_time,receive_time,rtt,status
0,7330.338454723,7330.342320728,0.0038660050004182267,received
1,7330.588465081,7330.592743941,0.004278859999431006,received
2,7330.83845284,7330.8428531,0.004400259999783884,received
3,7331.088438772,7331.092766199,0.004327427000134776,received
4,7331.338427575,7331.342764519,0.004336943999987852,received
5,7331.588443401,7331.592827297,0.004383896000035747,received
6,7331.838522086,7331.843133809,0.004611723000380152,received
7,7332.088514913,7332.092939241,0.0044243279999136575,received
8,7332.338513373,7332.343166027,0.004652653999983158,received
9,7332.588555742,7332.593084058,0.004528316000687482,received
10,7332.83859483,7332.843083717,0.00448888699975214,received
11,7333.088567499,7333.093034539,0.004467039999326516,received
12,7333.338514256,7333.342964643,0.004450387000360934,received
13,7333.588507834,7333.592921633,0.00441379899984895,received
14,7333.838517881,7333.843073381,0.004555499999696622,received
15,7334.088504643,7334.092955985,0.00445134199981112,received
16,7334.338393538,7334.342763752,0.004370214000118722,received
17,7334.588444699,7334.592958159,0.0045134599995435565,received
18,7334.838518327,7334.843050446,0.004532119000032253,received
19,7335.088531547,7335.092948104,0.00441655700069532,received
20,7335.338558069,7335.343046953,0.004488884000238613,received
21,7335.588593445,7335.593097633,0.004504188000282738,received
22,7335.838500988,7335.842907037,0.004406048999953782,received
23,7336.088479655,7336.092377584,0.00389792900023167,received
24,7336.33853875,7336.342490985,0.0039522349998151185,received
25,7336.588476379,7336.592531123,0.0040547440003138036,received
26,7336.838470244,7336.842456171,0.003985927000030642,received
27,7337.088468169,7337.092448899,0.00398072999996657,received
28,7337.338452052,7337.342630185,0.0041781330000958405,received
29,7337.588461957,7337.59246131,0.0039993529999264865,received
30,7337.838461933,7337.842508683,0.004046750000270549,received
31,7338.088519252,7338.093063441,0.004544188999716425,received
32,7338.338485409,7338.342643722,0.004158312999607006,received
33,7338.588483578,7338.592558946,0.004075368000485469,received
34,7338.838492948,7338.842588558,0.004095610000149463,received
35,7339.088376404,7339.0924949,0.004118496000046434,received
36,7339.338481193,7339.3426551,0.004173907000222243,received
37,7339.588478391,7339.592585021,0.00410663000002387,received
38,7339.838526731,7339.842319652,0.0037929210002403124,received
39,7340.088449087,7340.09245754,0.004008453000096779,received
40,7340.338466859,7340.342671942,0.004205083000670129,received
41,7340.58846963,7340.592394077,0.0039244469999175635,received
42,7340.838458887,7340.842602498,0.004143610999562952,received
43,7341.088572662,7341.093306436,0.00473377399976016,received
44,7341.338466215,7341.342042742,0.0035765269994953997,received
45,7341.588450227,7341.591850769,0.0034005420002358733,received
46,7341.838398528,7341.841848934,0.0034504060004110215,received
47,7342.088371945,7342.092146035,0.0037740899997515953,received
48,7342.338461862,7342.342204065,0.0037422030000016093,received
49,7342.588384642,7342.591568847,0.0031842050002524047,received
50,7342.838376311,7342.842495749,0.004119438000088849,received
51,7343.08852173,7343.092838973,0.004317242999604787,received
52,7343.338608663,7343.343264871,0.004656208000596962,received
53,7343.588610766,7343.593269207,0.004658441000174207,received
54,7343.838554951,7343.842944147,0.004389195999465301,received
55,7344.08862556,7344.093315014,0.004689454000072146,received
56,7344.338604067,7344.343262133,0.004658066000047256,received
57,7344.58847411,7344.593246324,0.00477221399978589,received
58,7344.838533174,7344.843200273,0.004667098999561858,received
59,7345.088530686,7345.093205835,0.004675148999922385,received
60,7345.33851736,7345.343237091,0.004719731000477623,received
61,7345.588533228,7345.593214851,0.004681622999669344,received
62,7345.838532442,7345.8422309,0.0036984580001444556,received
63,7346.088537927,7346.093186067,0.004648139999517298,received
64,7346.338540176,7346.343230972,0.004690796000431874,received
65,7346.588658021,7346.592551188,0.003893166999660025,received
66,7346.838580019,7346.843309686,0.004729666999992332,received
67,7347.088580775,7347.093189179,0.0046084039995548665,received
68,7347.338589442,7347.34311884,0.004529398000158835,received
69,7347.588489297,7347.592808514,0.004319217000556819,received
70,7347.83852272,7347.842420076,0.0038973560003796592,received
71,7348.088501172,7348.09272447,0.004223297999487841,received
72,7348.338490689,7348.341934642,0.003443952999987232,received
73,7348.588479613,7348.591848669,0.003369055999428383,received
74,7348.838480233,7348.842073309,0.003593075999560824,received
75,7349.088477651,7349.092055859,0.003578207999453298,received
76,7349.338483029,7349.342208545,0.0037255160004860954,received
77,7349.588525882,7349.592552614,0.004026732000056654,received
78,7349.838411,7349.842172939,0.003761939000469283,received
79,7350.088553779,7350.092657026,0.0041032469998754095,received
80,7350.33849379,7350.342133575,0.003639784999904805,received
81,7350.588531438,7350.591976288,0.003444850000050792,received
82,7350.838536165,7350.842112343,0.003576178000002983,received
83,7351.088426976,7351.09196444,0.0035374640001464286,received
84,7351.338399109,7351.341991859,0.003592749999370426,received
85,7351.588492687,7351.592266149,0.003773462000026484,received
86,7351.838502749,7351.842256057,0.003753307999431854,received
