# System Information
# OS                       : Linux
# OS Version               : #45~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Wed Sep 11 15:25:05 UTC 2
# Architecture             : x86_64
# Python Version           : 3.10.12
# Processor                : x86_64
# Node Name                : large_payload_rtt
# Start Time               : 2024-10-02 16:49:17
#
# Computed Statistics
# Run latency_plotter.py to compute statistics
#
# Computed Statistics
# Total Packets Sent            : 1000
# Packets Received              : 1000
# Packets Lost                  : 0
# Packet Loss Percentage        : 0.00%
# Average RTT                   : 0.01256148289101652
# Median RTT                    : 0.01275401700013385
# RTT Range                     : 0.0301019140006247
# Standard Deviation of RTT     : 0.0031443690134536372
# Variance of RTT               : 9.8870564927674e-06
# Packets Under Threshold       : 950
# Packets Over Threshold        : 50
# % Under Threshold             : 95.00%
# % Over Threshold              : 5.00%
# Threshold RTT                    : 0.02 s
# Test Duration                   : 0:04:09
#
message_id,send_time,receive_time,rtt,status
0,6490.331128136,6490.368675321,0.0375471850002213,received
1,6490.580776153,6490.600803934,0.0200277809999533,received
2,6490.830873353,6490.853315696,0.022442342999966,received
3,6491.080996704,6491.103224363,0.0222276589993271,received
4,6491.331297369,6491.354425445,0.0231280759999208,received
5,6491.580967093,6491.603777432,0.0228103389999887,received
6,6491.830897109,6491.852742964,0.0218458549998104,received
7,6492.080787486,6492.102426462,0.0216389759998492,received
8,6492.33083445,6492.345693477,0.0148590270000568,received
9,6492.58088735,6492.600463984,0.0195766340002592,received
10,6492.830950119,6492.851289756,0.0203396370006885,received
11,6493.080501559,6493.09459221,0.0140906509996057,received
12,6493.33050837,6493.349940339,0.0194319689999247,received
13,6493.580589416,6493.5998864,0.0192969839999932,received
14,6493.830928443,6493.846198246,0.0152698030005922,received
15,6494.080923133,6494.100080551,0.0191574179998497,received
16,6494.33122322,6494.352585211,0.0213619910000488,received
17,6494.580764977,6494.596499969,0.0157349920000342,received
18,6494.830811559,6494.849962692,0.0191511330003777,received
19,6495.08046645,6495.099438947,0.018972496999595,received
20,6495.330592541,6495.349752989,0.0191604479996385,received
21,6495.580576445,6495.599650818,0.0190743729999667,received
22,6495.830827654,6495.845459831,0.0146321769998394,received
23,6496.08099066,6496.100314453,0.0193237929997849,received
24,6496.330976297,6496.351517806,0.0205415089994858,received
25,6496.580619261,6496.600871964,0.0202527030005512,received
26,6496.830951303,6496.851802178,0.0208508750001783,received
27,6497.080957123,6497.10138485,0.0204277269995145,received
28,6497.330971702,6497.352950513,0.0219788109998262,received
29,6497.580975222,6497.602163881,0.0211886589995629,received
30,6497.830816401,6497.851428169,0.0206117679999806,received
31,6498.080823556,6498.101729493,0.0209059369999522,received
32,6498.330814354,6498.35171397,0.0208996159999514,received
33,6498.580620804,6498.601130219,0.0205094149996512,received
34,6498.830855198,6498.851719195,0.0208639970005606,received
35,6499.080846789,6499.101525155,0.020678365999629,received
36,6499.3309605,6499.352754672,0.0217941719993177,received
37,6499.580856817,6499.601532519,0.020675702000517,received
38,6499.830819158,6499.851146609,0.0203274510004121,received
39,6500.080868208,6500.101486561,0.0206183529999179,received
40,6500.330972588,6500.352122027,0.02114943900051,received
41,6500.580966035,6500.601280935,0.0203149000008124,received
42,6500.83098711,6500.851293435,0.0203063250000923,received
43,6501.080778005,6501.101121216,0.0203432110001813,received
44,6501.330513376,6501.350759504,0.0202461279995986,received
45,6501.580656333,6501.600306284,0.0196499510002468,received
46,6501.830514735,6501.841088121,0.0105733860000327,received
47,6502.080818492,6502.100459771,0.0196412790000977,received
48,6502.330506177,6502.349700156,0.0191939790001924,received
49,6502.580829005,6502.600188624,0.0193596190001699,received
50,6502.830740116,6502.850394905,0.0196547890000147,received
51,6503.080419366,6503.099458171,0.0190388050004912,received
52,6503.330435587,6503.340771447,0.0103358600008505,received
53,6503.580497983,6503.594503684,0.0140057010003147,received
54,6503.830428398,6503.850419838,0.0199914400000125,received
55,6504.080414154,6504.09924607,0.0188319159997263,received
56,6504.330533752,6504.33992129,0.0093875380007375,received
57,6504.580591969,6504.599358268,0.0187662990001626,received
58,6504.830524585,6504.849492559,0.0189679740005885,received
59,6505.080518538,6505.090938276,0.0104197379996548,received
60,6505.330554361,6505.350529762,0.0199754010000106,received
61,6505.580520766,6505.600567549,0.0200467829999979,received
62,6505.830771316,6505.85099441,0.0202230939994478,received
63,6506.080747837,6506.100848499,0.0201006620000043,received
64,6506.330806423,6506.341157284,0.0103508610000062,received
65,6506.580512175,6506.600489583,0.0199774080001589,received
66,6506.830509779,6506.84933214,0.0188223610002751,received
67,6507.080809027,6507.09026644,0.0094574129998363,received
68,6507.330481227,6507.349402987,0.018921760000012,received
69,6507.580769404,6507.600457767,0.0196883629996591,received
70,6507.830956741,6507.846357431,0.0154006900002059,received
71,6508.080854131,6508.101352363,0.0204982320001363,received
72,6508.330852401,6508.351168951,0.0203165499997339,received
73,6508.580864468,6508.60069985,0.0198353819996555,received
74,6508.830867242,6508.851197478,0.0203302360005181,received
75,6509.08079903,6509.101107665,0.0203086350002195,received
76,6509.330721209,6509.351340511,0.0206193019994316,received
77,6509.580812704,6509.601461299,0.0206485950002388,received
78,6509.830815626,6509.851433067,0.0206174409995583,received
79,6510.080807066,6510.101243471,0.0204364050005096,received
80,6510.330808318,6510.341167487,0.0103591690003668,received
81,6510.580927485,6510.601356305,0.0204288200002338,received
82,6510.83086071,6510.851167646,0.0203069360004519,received
83,6511.080831717,6511.090398768,0.0095670509999763,received
84,6511.330807081,6511.350909688,0.0201026069998988,received
85,6511.58054648,6511.600394666,0.0198481860006722,received
86,6511.830670568,6511.85057717,0.0199066020004465,received
87,6512.080804632,6512.091140161,0.0103355290002582,received
88,6512.330551019,6512.350421318,0.0198702990001038,received
89,6512.580519521,6512.600438417,0.0199188960004903,received
90,6512.830606972,6512.850748649,0.0201416769996285,received
91,6513.080762641,6513.10081682,0.0200541789999988,received
92,6513.330826371,6513.341128889,0.0103025180005715,received
93,6513.580784458,6513.601272844,0.0204883859996698,received
94,6513.830823704,6513.851646916,0.0208232120003231,received
95,6514.08042756,6514.100420315,0.0199927549992935,received
96,6514.330460035,6514.349368452,0.0189084169996931,received
97,6514.580463408,6514.599280887,0.018817479000063,received
98,6514.83057,6514.849659315,0.0190893150002011,received
99,6515.080451971,6515.099342591,0.0188906200000928,received
100,6515.330416643,6515.346352666,0.0159360229999947,received
101,6515.57869351,6515.588177147,0.0094836369999029,received
102,6515.828762943,6515.842930386,0.0141674430005878,received
103,6516.078755992,6516.093087291,0.0143312990003323,received
104,6516.328748487,6516.337637712,0.0088892250005301,received
105,6516.578809951,6516.591764583,0.012954632000401,received
106,6516.828768216,6516.841497269,0.0127290529999299,received
107,6517.078750162,6517.086222651,0.0074724890000652,received
108,6517.328686597,6517.341254434,0.0125678369995512,received
109,6517.5787545,6517.591425832,0.012671331999627,received
110,6517.828741928,6517.837045412,0.0083034839999527,received
111,6518.078776196,6518.09203063,0.0132544340003732,received
112,6518.328795568,6518.341862232,0.0130666639997798,received
113,6518.578727279,6518.586974869,0.0082475899998826,received
114,6518.82874644,6518.841286512,0.0125400719998651,received
115,6519.078751975,6519.091626755,0.0128747799999473,received
116,6519.328821097,6519.336404704,0.007583607000015,received
117,6519.578852198,6519.594465415,0.0156132169995544,received
118,6519.828832741,6519.84263506,0.0138023190002058,received
119,6520.078834143,6520.086402845,0.007568701999844,received
120,6520.328799557,6520.342255219,0.0134556620005241,received
121,6520.578744409,6520.591347338,0.012602928999513,received
122,6520.828814584,6520.836401577,0.0075869930005865,received
123,6521.078737394,6521.091552673,0.0128152789993691,received
124,6521.328824391,6521.342653107,0.0138287159998071,received
125,6521.578803281,6521.587105884,0.0083026030006294,received
126,6521.828865048,6521.842241181,0.0133761329998378,received
127,6522.078940382,6522.092445647,0.0135052650002762,received
128,6522.328797537,6522.337109846,0.008312308999848,received
129,6522.578787989,6522.588544677,0.0097566879994701,received
130,6522.828857814,6522.842954583,0.014096769000389,received
131,6523.078866281,6523.089215877,0.0103495960001964,received
132,6523.328789868,6523.341335309,0.0125454409999292,received
133,6523.578719569,6523.590255376,0.0115358069997455,received
134,6523.82873165,6523.838306251,0.0095746010001676,received
