# System Information
# OS                       : Linux
# OS Version               : #45~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Wed Sep 11 15:25:05 UTC 2
# Architecture             : x86_64
# Python Version           : 3.10.12
# Processor                : x86_64
# Node Name                : increasing_payload_rtt
# Start Time               : 2024-10-02 16:01:38
#
# Computed Statistics
# Run latency_plotter.py to compute statistics
#
message_id,send_time,receive_time,rtt,status
0,3630.710552956,3630.78314355,0.0725905940003031,received
1,3630.960454874,3631.046157942,0.08570306799992977,received
2,3631.210440124,3631.256525547,0.046085423000022274,received
3,3631.460469925,3631.5637147,0.10324477500034845,received
4,3631.710436392,3631.74527117,0.03483477800000401,received
5,3631.960445725,3632.002149322,0.04170359699992332,received
6,3632.210409647,3632.262854621,0.052444974000081857,received
7,3632.460445597,3632.498278274,0.03783267699964199,received
8,3632.710400768,3632.786274368,0.07587359999979526,received
9,3632.960365618,3633.084600072,0.12423445399963384,received
10,3633.2105336,3633.290336307,0.07980270699999892,received
11,3633.460600493,3633.496528628,0.035928134999721806,received
12,3633.710569517,3633.816145284,0.1055757670001185,received
13,3633.960580537,3633.998719546,0.03813900899967848,received
14,3634.210543096,3634.244929762,0.03438666600004581,received
15,3634.460538693,3634.541657337,0.08111864399961632,received
16,3634.710647348,3634.759065934,0.04841858600002524,received
17,3634.960573958,3635.004258859,0.04368490099977862,received
18,3635.210511457,3635.283546037,0.07303458000023966,received
19,3635.460503699,3635.512242706,0.05173900699992373,received
20,3635.710530907,3635.791518396,0.08098748900010833,received
21,3635.960496419,3636.071205511,0.11070909199997914,received
22,3636.210545518,3636.254226465,0.043680947000211745,received
23,3636.460586811,3636.542064474,0.08147766299998693,received
24,3636.71055921,3636.762618511,0.05205930099964462,received
25,3636.960568302,3637.043423961,0.08285565899996072,received
26,3637.210561182,3637.270051743,0.05949056099962036,received
27,3637.460545817,3637.513155042,0.0526092250001966,received
28,3637.710557623,3637.816712279,0.10615465599994423,received
29,3637.96050937,3638.030312015,0.06980264499998157,received
30,3638.210522978,3638.285363172,0.07484019399998942,received
31,3638.460509407,3638.523494618,0.06298521100006838,received
32,3638.710508227,3638.780737689,0.07022946200004299,received
33,3638.960105495,3639.017050315,0.056944819999898755,received
34,3639.210517799,3639.291252911,0.08073511199972927,received
35,3639.46044433,3639.512955889,0.0525115589998677,received
36,3639.710442223,3639.782055943,0.07161372000018673,received
37,3639.9604205,3640.018237539,0.05781703899992863,received
38,3640.21037782,3640.294699849,0.08432202900030461,received
39,3640.460412304,3640.597212469,0.13680016500029524,received
40,3640.710467756,3640.783207643,0.07273988699989786,received
41,3640.960540859,3641.03824348,0.07770262099984393,received
42,3641.210542053,3641.285186912,0.0746448589998181,received
43,3641.460539597,3641.537972064,0.07743246699965312,received
44,3641.710538875,3641.804476458,0.09393758299984256,received
45,3641.960591305,3642.060974565,0.10038325999994413,received
46,3642.210565556,3642.340714584,0.13014902800023265,received
47,3642.460472593,3642.539108638,0.07863604500016663,received
48,3642.710529193,3642.789689517,0.07916032399998585,received
49,3642.960500326,3643.058338796,0.09783847000016976,received
50,3643.21043142,3643.289280467,0.07884904699994877,received
51,3643.460439057,3643.566455895,0.10601683800041428,received
52,3643.710410832,3643.861659993,0.15124916100012342,received
53,3643.960594482,3644.081353698,0.1207592159998967,received
54,3644.210575749,3644.301979234,0.0914034850002281,received
55,3644.46057,3644.558721594,0.09815159399977347,received
56,3644.710572455,3644.825774297,0.11520184199980577,received
57,3644.960558322,3645.060449093,0.09989077099999122,received
58,3645.210600912,3645.318553612,0.10795270000016899,received
59,3645.460438087,3645.532604861,0.07216677399992477,received
60,3645.710529346,3645.788074138,0.07754479200002606,received
61,3645.960519896,3646.036862491,0.07634259500036933,received
62,3646.210522018,3646.300341512,0.08981949400003941,received
63,3646.460524418,3646.530128273,0.06960385499996846,received
64,3646.710522342,3646.786734561,0.07621221899989905,received
65,3646.960579789,3647.068739297,0.10815950799997154,received
66,3647.210577399,3647.284491319,0.07391391999999541,received
67,3647.460583729,3647.546635197,0.08605146799982322,received
68,3647.71057772,3647.809603761,0.09902604099988821,received
69,3647.960561643,3648.02967115,0.06910950700012108,received
70,3648.210445337,3648.300848569,0.09040323200042621,received
71,3648.460552099,3648.549409768,0.08885766899993541,received
72,3648.710533244,3648.79559766,0.0850644160000229,received
73,3648.960527233,3649.052511737,0.09198450399981084,received
74,3649.210538984,3649.319365125,0.10882614100000865,received
75,3649.460530556,3649.546186187,0.08565563100000873,received
76,3649.710583597,3649.832606899,0.12202330199988864,received
77,3649.960498952,3650.045991261,0.08549230900007387,received
78,3650.210462854,3650.325373126,0.1149102720000883,received
79,3650.460495216,3650.532157041,0.07166182500031937,received
80,3650.710505549,3650.801262945,0.09075739599984445,received
81,3650.960444541,3651.047721374,0.08727683300003264,received
82,3651.210539941,3651.307541723,0.09700178200000664,received
83,3651.460548977,3651.567330818,0.10678184099970167,received
84,3651.710548369,3651.800203298,0.08965492899960736,received
85,3651.960552329,3652.050728972,0.09017664299972239,received
86,3652.210565054,3652.297796105,0.0872310509998897,received
87,3652.460555778,3652.56809163,0.10753585199972804,received
88,3652.71042712,3652.813725593,0.10329847299999528,received
89,3652.960461252,3653.053549784,0.09308853199991063,received
90,3653.210463747,3653.298624463,0.08816071599994757,received
91,3653.460498655,3653.646600691,0.18610203600019304,received
92,3653.710445041,3653.781443296,0.07099825499972212,received
93,3653.960398883,3654.066946768,0.10654788500005452,received
94,3654.2106547,3654.312733668,0.1020789680001144,received
95,3654.460657425,3654.56561011,0.10495268499971644,received
96,3654.710652387,3654.797311876,0.08665948899988507,received
97,3654.960611614,3655.063360139,0.10274852500015186,received
98,3655.210504206,3655.368745401,0.1582411949998459,received
99,3655.460558759,3655.563854166,0.1032954070001324,received
100,3655.710532381,3655.811882563,0.1013501819998055,received
101,3655.960572885,3656.080512049,0.11993916399978843,received
102,3656.210481008,3656.309093865,0.09861285699980726,received
103,3656.460623943,3656.575635067,0.11501112399992053,received
104,3656.710628444,3656.845825405,0.13519696100001966,received
105,3656.960537864,3657.045717785,0.08517992099996263,received
106,3657.210619088,3657.323908566,0.11328947799984235,received
107,3657.460627943,3657.558538518,0.0979105750002418,received
108,3657.710606858,3657.828390455,0.11778359699974317,received
109,3657.9605985,3658.065642712,0.1050442120003936,received
110,3658.210565692,3658.335541013,0.12497532099996533,received
111,3658.460619751,3658.581670556,0.12105080499986798,received
112,3658.710547072,3658.825204453,0.11465738100014278,received
113,3658.960546786,3659.082106858,0.12156007199973828,received
114,3659.21047646,3659.32983593,0.11935947000029046,received
115,3659.460669415,3659.578475845,0.11780642999974589,received
116,3659.710666652,3659.812989513,0.10232286100017518,received
117,3659.960537995,3660.063832804,0.10329480900009003,received
118,3660.210610376,3660.327634293,0.1170239169996421,received
119,3660.460460873,3660.581135415,0.12067454199996064,received
120,3660.710549348,3660.814771098,0.1042217500003062,received
121,3660.96058843,3661.079706647,0.11911821700005021,received
122,3661.210592885,3661.313107118,0.10251423299996532,received
123,3661.460711639,3661.578492959,0.11778132000017649,received
124,3661.710726942,3661.824979868,0.11425292600006287,received
125,3661.960465592,3662.147646751,0.18718115899991972,received
126,3662.210588073,3662.378441454,0.16785338099998626,received
127,3662.460463721,3662.595057549,0.13459382800010644,received
128,3662.710595638,3662.802778729,0.09218309099969701,received
129,3662.960433077,3663.080901656,0.12046857900031682,received
130,3663.210940905,3663.37057584,0.15963493500021286,received
131,3663.460583766,3663.69366886,0.23308509399976174,received
132,3663.710577133,3663.916645566,0.20606843300038236,received
133,3663.960572139,3664.120929849,0.16035770999997112,received
134,3664.21058014,3664.344547751,0.13396761100011645,received
135,3664.460588567,3664.596132126,0.13554355900032533,received
136,3664.710587739,3664.844165735,0.13357799599998543,received
137,3664.960682487,3665.096110919,0.13542843199957133,received
138,3665.210592757,3665.349470836,0.13887807899982363,received
139,3665.460667859,3665.594915592,0.1342477329999383,received
140,3665.710654298,3665.848492129,0.13783783100006985,received
141,3665.96039707,3666.093966673,0.13356960300006904,received
142,3666.210612832,3666.365671754,0.15505892199962545,received
143,3666.46061008,3666.591294282,0.13068420199988395,received
144,3666.710627569,3666.862782841,0.15215527200007273,received
145,3666.960624814,3667.097740321,0.13711550700008956,received
146,3667.210577334,3667.359207833,0.14863049899986436,received
147,3667.460565353,3667.604237943,0.14367258999982369,received
148,3667.710510093,3667.856956407,0.14644631400005892,received
149,3667.960564027,3668.102844289,0.14228026199998567,received
150,3668.21065857,3668.358698504,0.14803993400028048,received
151,3668.460666566,3668.611991076,0.15132450999999492,received
152,3668.710658349,3668.857294371,0.14663602200016612,received
153,3668.960622895,3669.122603369,0.16198047399984716,received
154,3669.210628348,3669.372278961,0.16165061300034722,received
155,3669.460625645,3669.610374692,0.14974904699965919,received
156,3669.710627335,3669.874826035,0.1641986999998153,received
157,3669.960623317,3670.113329791,0.15270647399984227,received
158,3670.210577121,3670.358847831,0.1482707099999061,received
159,3670.460669686,3670.614910712,0.15424102599990874,received
160,3670.710609718,3670.869782109,0.15917239100008373,received
161,3670.960578925,3671.114938377,0.15435945199988055,received
162,3671.210597817,3671.358731166,0.14813334900009067,received
163,3671.460693264,3671.618427711,0.15773444700016626,received
164,3671.710540222,3671.868098635,0.15755841300006068,received
165,3671.960543438,3672.181992238,0.22144879999996192,received
166,3672.210500043,3672.338675124,0.12817508099988117,received
167,3672.46054691,3672.602759627,0.14221271699989302,received
168,3672.710536943,3672.937201952,0.22666500900004394,received
169,3672.960604585,3673.154607626,0.19400304100008725,received
170,3673.210606624,3673.5511535,0.3405468760001895,received
171,3673.460782849,3673.597060317,0.1362774679996619,received
172,3673.710651124,3673.947934401,0.2372832770001878,received
173,3673.960505516,3674.199144374,0.2386388579998311,received
174,3674.210600187,3674.397462579,0.18686239199996635,received
175,3674.460542505,3674.621332488,0.16078998300008607,received
176,3674.710323305,3674.869120503,0.15879719799977465,received
177,3674.960502152,3675.115622151,0.1551199989999077,received
178,3675.210618328,3675.397831838,0.18721351000021969,received
179,3675.460506874,3675.615680304,0.15517342999964967,received
180,3675.710527136,3675.876688619,0.16616148299999622,received
181,3675.960672532,3676.123512058,0.16283952599997065,received
182,3676.21066602,3676.362344032,0.15167801199959285,received
183,3676.460652104,3676.610404269,0.14975216499988164,received
184,3676.710642541,3676.872959703,0.16231716199990842,received
185,3676.960642423,3677.126145774,0.1655033510000976,received
186,3677.210651346,3677.36705235,0.1564010040001449,received
